Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-02-24,Hydraulic Cylinder HC-40,Hydraulics,South Korea,15629.29,46,8071.38,Distributor
2024-02-24,Conveyor Belt Roller,Components,China,619.92,23,285.28,Direct Industrial
2024-02-25,Safety Sensor Array,Automation,USA,2579.13,14,1389.37,Distributor
2024-02-25,PLC Controller Unit,Automation,USA,8525.53,11,5426.38,Direct Industrial
2024-02-25,PLC Controller Unit,Automation,Germany,27290.11,30,14195.27,Distributor
2024-02-25,Hydraulic Cylinder HC-40,Hydraulics,China,8132.52,29,4919.57,Direct Industrial
2024-02-25,Industrial Motor 5HP,Motors,China,4230.27,7,2374.04,OEM
2024-02-26,Industrial Motor 5HP,Motors,Germany,6935.9,11,3745.7,Distributor
2024-02-26,Industrial Motor 5HP,Motors,Germany,27204.56,45,15615.45,Direct Industrial
2024-02-26,Gearbox Assembly GB-12,Motors,China,23881.13,20,13578.66,Direct Industrial
2024-02-26,Gearbox Assembly GB-12,Motors,Mexico,36745.6,28,20162.06,OEM
2024-02-26,Pneumatic Valve V-200,Hydraulics,USA,4238.9,29,1912.18,Distributor
2024-02-27,Hydraulic Cylinder HC-40,Hydraulics,South Korea,3718.9,12,2074.09,OEM
2024-02-27,Pneumatic Valve V-200,Hydraulics,Mexico,1975.93,16,1036.09,Direct Industrial
2024-02-27,PLC Controller Unit,Automation,Mexico,32863.21,34,16676.14,Distributor
2024-02-27,Steel Bearing 6205,Components,Germany,48.86,11,20.7,OEM
2024-02-27,Hydraulic Cylinder HC-40,Hydraulics,China,15749.47,49,8374.26,Distributor
2024-02-27,Conveyor Belt Roller,Components,Poland,236.4,9,114.98,OEM
2024-02-27,Conveyor Belt Roller,Components,China,476.78,18,222.18,OEM
2024-02-27,Steel Bearing 6205,Components,Mexico,196.38,51,95.68,Distributor
2024-02-28,Steel Bearing 6205,Components,USA,32.72,8,14.73,Distributor
2024-02-28,Industrial Motor 5HP,Motors,Germany,29669.68,54,18735.84,Direct Industrial
2024-02-29,Industrial Motor 5HP,Motors,USA,16231.97,26,8612.29,Distributor
2024-02-29,Hydraulic Cylinder HC-40,Hydraulics,Germany,8540.89,27,4767.73,Direct Industrial
2024-02-29,Conveyor Belt Roller,Components,Germany,1320.61,48,611.12,Distributor
2024-02-29,Conveyor Belt Roller,Components,South Korea,197.76,7,83.88,Direct Industrial
2024-02-29,Industrial Motor 5HP,Motors,South Korea,3612.8,6,2120.99,OEM
2024-02-29,Safety Sensor Array,Automation,USA,3862.23,19,1880.18,Distributor
2024-02-29,Pneumatic Valve V-200,Hydraulics,USA,5546.21,42,2759.04,Distributor
2024-02-29,Pneumatic Valve V-200,Hydraulics,Mexico,6718.14,46,3104.89,Distributor
2024-03-01,Steel Bearing 6205,Components,Poland,88.24,22,42.94,OEM
2024-03-01,Hydraulic Cylinder HC-40,Hydraulics,Mexico,3191.53,11,1946.18,Distributor
2024-03-01,PLC Controller Unit,Automation,Poland,24897.15,30,13850.12,Direct Industrial
2024-03-01,Safety Sensor Array,Automation,Mexico,9144.73,45,4079.79,Distributor
2024-03-02,Steel Bearing 6205,Components,South Korea,43.37,10,19.38,Distributor
2024-03-02,Industrial Motor 5HP,Motors,Germany,8021.33,12,4234.56,OEM
2024-03-02,Pneumatic Valve V-200,Hydraulics,Poland,1320.09,9,600.2,Distributor
2024-03-02,PLC Controller Unit,Automation,USA,29632.71,33,16224.14,Distributor
2024-03-02,Gearbox Assembly GB-12,Motors,USA,37227.85,34,22630.98,Direct Industrial
2024-03-02,Safety Sensor Array,Automation,China,6309.97,29,2695.54,Distributor
2024-03-02,Safety Sensor Array,Automation,South Korea,3912.77,17,1626.65,Direct Industrial
2024-03-02,PLC Controller Unit,Automation,Germany,18793.39,21,9495.16,Distributor
2024-03-02,Steel Bearing 6205,Components,Mexico,226.84,58,107.35,OEM
2024-03-03,Hydraulic Cylinder HC-40,Hydraulics,China,2343.98,7,1227.83,Distributor
2024-03-03,PLC Controller Unit,Automation,China,5326.14,6,2828.75,Direct Industrial
2024-03-03,Hydraulic Cylinder HC-40,Hydraulics,China,983.38,3,529.41,Direct Industrial
2024-03-03,Hydraulic Cylinder HC-40,Hydraulics,Mexico,10234.61,31,5412.94,OEM
2024-03-04,Conveyor Belt Roller,Components,Mexico,974.57,33,392.2,Direct Industrial
2024-03-04,Safety Sensor Array,Automation,Germany,4109.21,23,2088.56,Direct Industrial
2024-03-04,Safety Sensor Array,Automation,Mexico,6088.84,29,2697.37,OEM
2024-03-04,PLC Controller Unit,Automation,USA,9943.62,13,6338.71,Direct Industrial
2024-03-04,Safety Sensor Array,Automation,Mexico,6373.88,35,3319.34,Distributor
2024-03-04,Conveyor Belt Roller,Components,Poland,367.0,13,159.75,OEM
2024-03-04,Conveyor Belt Roller,Components,Poland,673.09,22,275.35,Direct Industrial
2024-03-04,Conveyor Belt Roller,Components,USA,861.88,28,364.22,Distributor
2024-03-04,Pneumatic Valve V-200,Hydraulics,Poland,2932.93,20,1355.79,Distributor
2024-03-05,Steel Bearing 6205,Components,USA,78.98,19,36.06,OEM
2024-03-05,Steel Bearing 6205,Components,USA,48.36,13,25.07,OEM
2024-03-05,PLC Controller Unit,Automation,China,11277.55,14,6393.43,Direct Industrial
2024-03-05,Safety Sensor Array,Automation,USA,7658.32,39,3527.31,OEM
2024-03-05,PLC Controller Unit,Automation,Mexico,15582.45,19,9227.42,OEM
2024-03-05,Hydraulic Cylinder HC-40,Hydraulics,Mexico,12396.57,38,6676.83,Direct Industrial
2024-03-05,Industrial Motor 5HP,Motors,China,14244.23,25,8410.17,OEM
2024-03-05,Pneumatic Valve V-200,Hydraulics,Mexico,5445.17,40,2803.39,Direct Industrial
2024-03-05,Safety Sensor Array,Automation,China,8207.39,38,3603.83,Distributor
2024-03-06,Pneumatic Valve V-200,Hydraulics,Poland,3279.01,21,1465.86,Direct Industrial
2024-03-06,Industrial Motor 5HP,Motors,Poland,7134.11,11,3865.88,Distributor
2024-03-06,Industrial Motor 5HP,Motors,South Korea,27936.02,48,16044.48,Distributor
2024-03-07,Safety Sensor Array,Automation,USA,1993.7,10,942.05,Distributor
2024-03-07,Steel Bearing 6205,Components,Germany,109.16,26,47.14,OEM
2024-03-07,Steel Bearing 6205,Components,Mexico,102.98,24,47.1,Direct Industrial
2024-03-07,Gearbox Assembly GB-12,Motors,Mexico,26839.82,24,16522.1,OEM
2024-03-07,PLC Controller Unit,Automation,Germany,20540.31,24,11437.3,Direct Industrial
2024-03-07,Gearbox Assembly GB-12,Motors,Mexico,16270.85,12,7972.24,Distributor
2024-03-07,PLC Controller Unit,Automation,Poland,8109.85,9,4248.31,OEM
2024-03-07,Safety Sensor Array,Automation,Poland,4216.85,21,1926.62,Distributor
2024-03-07,Conveyor Belt Roller,Components,Poland,1183.13,40,510.88,OEM
2024-03-08,Gearbox Assembly GB-12,Motors,USA,26694.42,21,15135.71,Direct Industrial
2024-03-08,Steel Bearing 6205,Components,USA,54.47,12,23.68,OEM
2024-03-08,Safety Sensor Array,Automation,USA,5670.96,28,2746.47,Distributor
2024-03-08,Industrial Motor 5HP,Motors,Germany,19993.26,36,12235.44,Direct Industrial
2024-03-08,Conveyor Belt Roller,Components,Germany,983.49,35,426.94,Direct Industrial
2024-03-08,PLC Controller Unit,Automation,South Korea,50567.3,64,28828.24,OEM
2024-03-08,Hydraulic Cylinder HC-40,Hydraulics,China,2220.47,8,1375.84,Distributor
2024-03-08,Conveyor Belt Roller,Components,Germany,674.35,27,345.88,OEM
2024-03-08,PLC Controller Unit,Automation,Poland,23841.91,28,13528.97,Direct Industrial
2024-03-08,Gearbox Assembly GB-12,Motors,South Korea,42209.75,38,27224.36,Distributor
2024-03-08,PLC Controller Unit,Automation,Mexico,16634.27,19,9265.05,Direct Industrial
2024-03-08,Hydraulic Cylinder HC-40,Hydraulics,USA,24541.55,87,14607.41,Direct Industrial
2024-03-08,Conveyor Belt Roller,Components,South Korea,875.36,31,398.43,Direct Industrial
2024-03-08,Industrial Motor 5HP,Motors,USA,10935.6,18,6071.3,Distributor
2024-03-09,Industrial Motor 5HP,Motors,Poland,10458.08,18,6304.99,Distributor
2024-03-09,Industrial Motor 5HP,Motors,South Korea,20811.12,34,11723.93,Direct Industrial
2024-03-09,Steel Bearing 6205,Components,South Korea,56.9,14,25.5,Direct Industrial
2024-03-09,Pneumatic Valve V-200,Hydraulics,South Korea,1751.76,11,762.37,Distributor
2024-03-09,Industrial Motor 5HP,Motors,China,9105.86,17,5625.51,Direct Industrial
2024-03-09,Hydraulic Cylinder HC-40,Hydraulics,China,15664.43,47,8542.84,OEM
2024-03-09,Hydraulic Cylinder HC-40,Hydraulics,Germany,5752.59,18,3046.41,OEM
2024-03-10,Industrial Motor 5HP,Motors,Poland,15519.69,24,7930.72,OEM
2024-03-10,PLC Controller Unit,Automation,USA,17409.38,22,9999.56,Distributor
2024-03-10,Steel Bearing 6205,Components,USA,146.48,40,77.96,Direct Industrial
2024-03-10,Pneumatic Valve V-200,Hydraulics,China,1532.57,11,784.61,Direct Industrial
2024-03-10,Industrial Motor 5HP,Motors,South Korea,20398.69,32,11258.69,Direct Industrial
2024-03-10,Conveyor Belt Roller,Components,Mexico,299.94,12,148.71,OEM
2024-03-10,Industrial Motor 5HP,Motors,USA,14392.09,24,8475.4,Direct Industrial
2024-03-10,Steel Bearing 6205,Components,China,74.51,17,31.24,Direct Industrial
2024-03-10,Pneumatic Valve V-200,Hydraulics,Mexico,2264.86,17,1199.16,OEM
2024-03-10,PLC Controller Unit,Automation,China,18673.12,23,11283.84,Direct Industrial
2024-03-11,Gearbox Assembly GB-12,Motors,South Korea,25740.0,21,14722.5,Direct Industrial
2024-03-11,Hydraulic Cylinder HC-40,Hydraulics,Mexico,7067.05,21,3634.55,Distributor
2024-03-11,Hydraulic Cylinder HC-40,Hydraulics,Mexico,8560.68,25,4238.66,Distributor
2024-03-11,Gearbox Assembly GB-12,Motors,China,33084.22,30,21176.3,Direct Industrial
2024-03-11,Pneumatic Valve V-200,Hydraulics,Poland,1907.65,13,876.25,Direct Industrial
2024-03-12,Safety Sensor Array,Automation,South Korea,2957.22,15,1371.7,Direct Industrial
2024-03-12,Industrial Motor 5HP,Motors,Mexico,23364.57,44,15251.35,OEM
2024-03-12,Hydraulic Cylinder HC-40,Hydraulics,Germany,16507.36,56,9685.02,Distributor
2024-03-12,PLC Controller Unit,Automation,USA,18914.25,20,9208.88,Direct Industrial
2024-03-13,Conveyor Belt Roller,Components,Poland,893.48,30,376.38,Distributor
2024-03-13,PLC Controller Unit,Automation,Mexico,30024.73,37,16567.08,Distributor
2024-03-13,Gearbox Assembly GB-12,Motors,Mexico,21907.11,19,13524.92,Distributor
2024-03-13,Conveyor Belt Roller,Components,Poland,382.57,16,205.73,OEM
2024-03-13,Steel Bearing 6205,Components,Poland,111.66,28,54.51,Direct Industrial
2024-03-13,Industrial Motor 5HP,Motors,Germany,11337.04,17,5848.24,OEM
2024-03-13,Hydraulic Cylinder HC-40,Hydraulics,Germany,4958.74,16,2694.18,OEM
2024-03-13,Gearbox Assembly GB-12,Motors,USA,14926.59,13,8969.94,Distributor
2024-03-14,Pneumatic Valve V-200,Hydraulics,Mexico,4849.71,34,2350.09,OEM
2024-03-14,Conveyor Belt Roller,Components,South Korea,319.81,11,133.54,Direct Industrial
2024-03-14,Conveyor Belt Roller,Components,Mexico,592.57,20,250.32,OEM
2024-03-14,Conveyor Belt Roller,Components,China,719.43,30,387.82,Distributor
2024-03-14,Safety Sensor Array,Automation,Poland,6581.77,36,3510.46,OEM
2024-03-14,Pneumatic Valve V-200,Hydraulics,China,1840.76,14,987.01,Distributor
2024-03-14,Steel Bearing 6205,Components,South Korea,86.53,22,41.51,Direct Industrial
2024-03-14,Safety Sensor Array,Automation,Germany,12045.06,66,6073.22,OEM
2024-03-15,Hydraulic Cylinder HC-40,Hydraulics,Mexico,4618.28,14,2341.3,OEM
2024-03-15,Safety Sensor Array,Automation,USA,1842.69,9,850.95,Distributor
2024-03-15,Hydraulic Cylinder HC-40,Hydraulics,Germany,7289.44,23,3837.82,OEM
2024-03-15,Conveyor Belt Roller,Components,Germany,268.86,10,125.84,Direct Industrial
2024-03-15,Industrial Motor 5HP,Motors,Germany,13204.99,20,6689.45,OEM
2024-03-15,Industrial Motor 5HP,Motors,Mexico,11708.23,18,5834.56,OEM
2024-03-15,Hydraulic Cylinder HC-40,Hydraulics,USA,14941.6,44,7498.26,Distributor
2024-03-16,Conveyor Belt Roller,Components,Poland,1177.52,44,563.02,Distributor
2024-03-16,Industrial Motor 5HP,Motors,Poland,25219.7,42,13830.87,Distributor
2024-03-16,Industrial Motor 5HP,Motors,Poland,17580.53,27,9455.82,OEM
2024-03-16,Steel Bearing 6205,Components,China,86.31,19,36.4,Distributor
2024-03-16,Conveyor Belt Roller,Components,China,348.72,13,156.83,Direct Industrial
2024-03-16,Industrial Motor 5HP,Motors,South Korea,22756.65,36,11943.05,OEM
2024-03-16,Hydraulic Cylinder HC-40,Hydraulics,USA,4456.83,13,2256.64,Direct Industrial
2024-03-16,Hydraulic Cylinder HC-40,Hydraulics,Poland,4411.34,15,2712.47,Distributor
2024-03-16,Conveyor Belt Roller,Components,China,191.16,8,98.19,Direct Industrial
2024-03-16,Steel Bearing 6205,Components,USA,30.6,8,14.57,Distributor
2024-03-16,Safety Sensor Array,Automation,USA,4050.13,19,1810.57,Distributor
2024-03-17,Steel Bearing 6205,Components,South Korea,39.88,9,17.94,Distributor
2024-03-17,Industrial Motor 5HP,Motors,South Korea,18659.77,28,9330.9,Direct Industrial
2024-03-17,Pneumatic Valve V-200,Hydraulics,Germany,2161.96,17,1115.95,Distributor
2024-03-17,Conveyor Belt Roller,Components,South Korea,91.77,3,36.21,Distributor
2024-03-18,Conveyor Belt Roller,Components,USA,286.04,11,135.35,OEM
2024-03-18,Safety Sensor Array,Automation,Mexico,6475.46,33,3017.31,Distributor
2024-03-18,PLC Controller Unit,Automation,China,30873.47,40,18920.73,Distributor
2024-03-18,Industrial Motor 5HP,Motors,South Korea,15497.36,25,8194.46,Direct Industrial
2024-03-18,Gearbox Assembly GB-12,Motors,South Korea,10228.38,9,5935.57,Distributor
2024-03-18,Pneumatic Valve V-200,Hydraulics,China,1558.23,12,827.88,Direct Industrial
2024-03-18,PLC Controller Unit,Automation,USA,19134.69,25,11734.93,OEM
2024-03-18,Hydraulic Cylinder HC-40,Hydraulics,Poland,8418.41,24,4089.19,Distributor
2024-03-19,Conveyor Belt Roller,Components,South Korea,277.97,10,126.81,Direct Industrial
2024-03-19,Safety Sensor Array,Automation,Germany,8196.3,41,3951.19,Direct Industrial
2024-03-19,Conveyor Belt Roller,Components,Mexico,491.9,20,247.28,Direct Industrial
2024-03-19,Conveyor Belt Roller,Components,Mexico,670.94,28,364.37,Distributor
2024-03-19,Safety Sensor Array,Automation,Mexico,960.58,5,481.41,Direct Industrial
2024-03-19,Industrial Motor 5HP,Motors,Mexico,7450.7,14,4794.52,Direct Industrial
2024-03-20,Pneumatic Valve V-200,Hydraulics,China,9451.72,64,4359.48,OEM
2024-03-20,Gearbox Assembly GB-12,Motors,South Korea,31779.43,24,17157.48,OEM
2024-03-20,Gearbox Assembly GB-12,Motors,China,7586.84,7,4616.4,Distributor
2024-03-20,PLC Controller Unit,Automation,South Korea,33325.53,38,17307.35,Distributor
2024-03-20,Pneumatic Valve V-200,Hydraulics,Mexico,6276.75,42,2980.06,Direct Industrial
2024-03-20,Steel Bearing 6205,Components,USA,60.7,16,31.91,OEM
2024-03-20,PLC Controller Unit,Automation,China,13845.56,16,7381.27,Direct Industrial
2024-03-21,Conveyor Belt Roller,Components,South Korea,266.98,11,144.18,Distributor
2024-03-21,Steel Bearing 6205,Components,Germany,88.41,23,42.42,Distributor
2024-03-21,PLC Controller Unit,Automation,China,3352.41,4,1858.93,Direct Industrial
2024-03-21,Gearbox Assembly GB-12,Motors,South Korea,25385.24,23,16430.45,Direct Industrial
2024-03-21,Industrial Motor 5HP,Motors,Germany,19633.37,31,10554.93,Direct Industrial
2024-03-21,Gearbox Assembly GB-12,Motors,South Korea,29948.77,22,15286.23,Direct Industrial
2024-03-22,Pneumatic Valve V-200,Hydraulics,USA,4140.2,26,1690.62,Direct Industrial
2024-03-22,Safety Sensor Array,Automation,Poland,2398.63,12,1171.64,Distributor
2024-03-22,Gearbox Assembly GB-12,Motors,China,38496.3,31,21256.87,Direct Industrial
2024-03-22,Industrial Motor 5HP,Motors,USA,5540.57,10,3443.06,OEM
2024-03-22,Gearbox Assembly GB-12,Motors,USA,44630.94,41,29267.53,Distributor
2024-03-22,Conveyor Belt Roller,Components,Germany,1283.77,43,520.96,Distributor
2024-03-22,PLC Controller Unit,Automation,Mexico,3860.89,5,2233.41,Direct Industrial
2024-03-23,Steel Bearing 6205,Components,Mexico,91.14,20,39.22,OEM
2024-03-23,Conveyor Belt Roller,Components,China,975.24,38,467.15,Direct Industrial
2024-03-23,Conveyor Belt Roller,Components,USA,1590.75,53,684.38,Direct Industrial
2024-03-23,Gearbox Assembly GB-12,Motors,Germany,28137.76,21,15064.85,Direct Industrial
2024-03-23,PLC Controller Unit,Automation,South Korea,25884.68,28,12978.8,OEM
2024-03-23,Conveyor Belt Roller,Components,Germany,214.4,8,95.59,OEM
2024-03-24,Pneumatic Valve V-200,Hydraulics,USA,1831.24,12,810.84,Direct Industrial
2024-03-24,Steel Bearing 6205,Components,USA,35.81,8,15.33,OEM
2024-03-24,Pneumatic Valve V-200,Hydraulics,Poland,1996.62,16,1062.77,Distributor
2024-03-24,PLC Controller Unit,Automation,USA,30000.38,36,17498.45,OEM
2024-03-24,Hydraulic Cylinder HC-40,Hydraulics,Mexico,1607.65,5,875.68,Direct Industrial
2024-03-24,Gearbox Assembly GB-12,Motors,China,22139.28,19,13308.23,OEM
2024-03-24,Gearbox Assembly GB-12,Motors,China,13853.63,11,7257.82,Distributor
2024-03-24,Safety Sensor Array,Automation,USA,4148.28,18,1646.67,OEM
2024-03-25,Safety Sensor Array,Automation,Germany,3991.71,20,1847.22,Distributor
2024-03-25,Gearbox Assembly GB-12,Motors,Poland,17692.55,13,8619.85,Distributor
2024-03-25,Safety Sensor Array,Automation,Poland,1795.19,8,743.62,Distributor
2024-03-25,PLC Controller Unit,Automation,USA,25837.05,31,14070.97,Distributor
2024-03-25,Conveyor Belt Roller,Components,Mexico,1097.6,37,458.76,OEM
2024-03-26,Steel Bearing 6205,Components,USA,46.55,11,20.95,OEM
2024-03-26,PLC Controller Unit,Automation,Poland,11551.75,15,7223.82,Distributor
2024-03-26,Safety Sensor Array,Automation,Germany,4769.36,22,2097.44,Distributor
2024-03-26,Pneumatic Valve V-200,Hydraulics,Germany,3685.67,24,1689.61,OEM
2024-03-26,Industrial Motor 5HP,Motors,South Korea,15717.66,25,8360.33,Direct Industrial
2024-03-26,PLC Controller Unit,Automation,China,17936.26,23,10663.36,Distributor
2024-03-26,Pneumatic Valve V-200,Hydraulics,Poland,5320.8,41,2874.8,Distributor
2024-03-26,Gearbox Assembly GB-12,Motors,South Korea,44108.18,34,23572.34,OEM
2024-03-26,PLC Controller Unit,Automation,Mexico,13384.28,15,6891.32,OEM
2024-03-26,Gearbox Assembly GB-12,Motors,USA,37823.07,31,21949.77,Direct Industrial
2024-03-27,Conveyor Belt Roller,Components,South Korea,369.14,15,178.23,OEM
2024-03-27,Steel Bearing 6205,Components,Mexico,68.66,17,32.86,OEM
2024-03-27,Pneumatic Valve V-200,Hydraulics,South Korea,4359.9,29,1997.32,Direct Industrial
2024-03-27,Gearbox Assembly GB-12,Motors,USA,13316.8,12,8294.44,OEM
2024-03-27,Safety Sensor Array,Automation,Mexico,4964.86,22,2090.18,Direct Industrial
2024-03-27,Steel Bearing 6205,Components,China,65.11,15,27.88,Distributor
2024-03-27,Safety Sensor Array,Automation,Germany,3957.06,20,1953.22,OEM
2024-03-28,Steel Bearing 6205,Components,South Korea,35.71,10,18.34,Distributor
2024-03-28,Industrial Motor 5HP,Motors,Poland,42918.74,71,25089.78,OEM
2024-03-28,Conveyor Belt Roller,Components,Poland,363.87,15,181.12,Direct Industrial
2024-03-28,PLC Controller Unit,Automation,South Korea,31270.04,36,16120.83,Direct Industrial
2024-03-28,Hydraulic Cylinder HC-40,Hydraulics,China,6918.52,20,3492.87,Direct Industrial
2024-03-29,Safety Sensor Array,Automation,China,10026.49,45,4292.74,Direct Industrial
2024-03-29,Steel Bearing 6205,Components,Germany,58.03,13,23.96,Distributor
2024-03-29,Gearbox Assembly GB-12,Motors,Poland,77712.17,61,41079.06,OEM
2024-03-29,Safety Sensor Array,Automation,USA,5748.61,28,2783.89,Distributor
2024-03-29,Hydraulic Cylinder HC-40,Hydraulics,Germany,6903.84,20,3451.2,Distributor
2024-03-30,Gearbox Assembly GB-12,Motors,Mexico,34604.52,26,18102.33,Direct Industrial
2024-03-30,Gearbox Assembly GB-12,Motors,Mexico,5600.9,5,3318.63,OEM
2024-03-30,Gearbox Assembly GB-12,Motors,Mexico,27282.27,22,15600.87,OEM
2024-03-30,PLC Controller Unit,Automation,South Korea,32429.89,39,18379.21,Direct Industrial
2024-03-30,Industrial Motor 5HP,Motors,Mexico,16837.83,30,10330.49,Direct Industrial
2024-03-30,Steel Bearing 6205,Components,South Korea,64.35,18,32.94,Distributor
2024-03-30,Pneumatic Valve V-200,Hydraulics,USA,3565.99,28,1821.92,OEM
2024-03-31,Safety Sensor Array,Automation,USA,1405.42,7,664.1,Distributor
2024-03-31,Pneumatic Valve V-200,Hydraulics,Poland,1921.0,15,1042.17,OEM
2024-03-31,Pneumatic Valve V-200,Hydraulics,Mexico,9028.48,67,4599.38,Direct Industrial
2024-03-31,Hydraulic Cylinder HC-40,Hydraulics,Mexico,3155.48,9,1556.13,Direct Industrial
2024-03-31,Pneumatic Valve V-200,Hydraulics,Poland,4359.9,29,2029.78,Distributor
2024-03-31,Steel Bearing 6205,Components,Poland,113.51,28,51.24,Distributor
2024-04-01,Conveyor Belt Roller,Components,China,454.12,17,212.57,Distributor
2024-04-01,Pneumatic Valve V-200,Hydraulics,China,1923.56,15,1004.06,Direct Industrial
2024-04-01,Conveyor Belt Roller,Components,Germany,2253.08,92,1122.01,Distributor
2024-04-01,Steel Bearing 6205,Components,South Korea,142.9,33,61.87,OEM
2024-04-01,PLC Controller Unit,Automation,Poland,12751.71,15,7155.28,Distributor
2024-04-01,Conveyor Belt Roller,Components,China,603.26,22,287.48,Distributor
2024-04-01,Industrial Motor 5HP,Motors,USA,38294.03,59,20704.39,Distributor
2024-04-01,Conveyor Belt Roller,Components,Poland,719.35,24,307.19,OEM
2024-04-01,Industrial Motor 5HP,Motors,Poland,5913.91,11,3579.32,OEM
2024-04-01,Industrial Motor 5HP,Motors,Germany,28126.1,44,15631.55,Direct Industrial
2024-04-02,Steel Bearing 6205,Components,China,69.27,19,34.44,OEM
2024-04-02,Pneumatic Valve V-200,Hydraulics,Germany,1818.36,13,859.58,Distributor
2024-04-02,Conveyor Belt Roller,Components,Mexico,697.45,27,328.8,Direct Industrial
2024-04-02,Safety Sensor Array,Automation,Mexico,12549.29,69,6857.97,Distributor
2024-04-02,Safety Sensor Array,Automation,South Korea,1636.81,8,734.02,Direct Industrial
2024-04-02,Hydraulic Cylinder HC-40,Hydraulics,Germany,9757.5,33,5858.4,Distributor
2024-04-03,Safety Sensor Array,Automation,South Korea,6198.14,27,2599.45,OEM
2024-04-03,Conveyor Belt Roller,Components,South Korea,516.02,18,232.6,Distributor
2024-04-03,PLC Controller Unit,Automation,South Korea,7311.02,8,3735.01,Direct Industrial
2024-04-04,Safety Sensor Array,Automation,South Korea,6714.67,30,2738.64,OEM
2024-04-04,Gearbox Assembly GB-12,Motors,South Korea,13331.18,12,8187.53,OEM
2024-04-04,Industrial Motor 5HP,Motors,South Korea,7794.07,14,4934.92,Distributor
2024-04-04,Conveyor Belt Roller,Components,Germany,460.95,18,219.21,Distributor
2024-04-04,Gearbox Assembly GB-12,Motors,South Korea,9199.41,8,5280.18,Distributor
2024-04-04,PLC Controller Unit,Automation,USA,7812.95,8,3864.78,OEM
2024-04-04,PLC Controller Unit,Automation,Germany,20190.71,21,10023.71,OEM
2024-04-04,Safety Sensor Array,Automation,China,3030.79,15,1455.01,Distributor
2024-04-04,Hydraulic Cylinder HC-40,Hydraulics,China,6169.77,21,3820.46,Direct Industrial
2024-04-05,Steel Bearing 6205,Components,Germany,40.45,10,18.1,Distributor
2024-04-05,Steel Bearing 6205,Components,South Korea,165.36,42,83.72,Direct Industrial
2024-04-05,Safety Sensor Array,Automation,USA,3040.99,15,1477.64,OEM
2024-04-05,Steel Bearing 6205,Components,Poland,33.58,8,15.75,Distributor
2024-04-05,Pneumatic Valve V-200,Hydraulics,Germany,1749.07,13,906.27,Distributor
2024-04-05,PLC Controller Unit,Automation,USA,23473.67,31,14341.44,Distributor
2024-04-05,PLC Controller Unit,Automation,Mexico,834.48,1,485.63,Distributor
2024-04-05,Industrial Motor 5HP,Motors,China,12334.67,22,7622.74,Distributor
2024-04-06,Hydraulic Cylinder HC-40,Hydraulics,Poland,5162.25,16,2934.69,Direct Industrial
2024-04-06,Pneumatic Valve V-200,Hydraulics,USA,6065.38,44,2880.09,Distributor
2024-04-06,Pneumatic Valve V-200,Hydraulics,Poland,1807.95,13,844.09,OEM
2024-04-06,Pneumatic Valve V-200,Hydraulics,China,2481.88,19,1268.57,Direct Industrial
2024-04-06,PLC Controller Unit,Automation,China,10581.18,13,6046.6,Direct Industrial
2024-04-06,Gearbox Assembly GB-12,Motors,South Korea,50638.97,44,29598.65,Direct Industrial
2024-04-07,Industrial Motor 5HP,Motors,USA,16080.83,24,8210.4,OEM
2024-04-07,Industrial Motor 5HP,Motors,USA,11246.27,18,6314.31,OEM
2024-04-07,Steel Bearing 6205,Components,Mexico,86.51,22,40.05,Distributor
2024-04-07,Safety Sensor Array,Automation,USA,3645.43,17,1554.67,OEM
2024-04-07,Steel Bearing 6205,Components,USA,114.77,28,55.83,Direct Industrial
2024-04-07,Safety Sensor Array,Automation,Mexico,4204.1,21,2034.26,OEM
2024-04-08,Safety Sensor Array,Automation,Germany,4723.82,25,2301.21,OEM
2024-04-08,Safety Sensor Array,Automation,USA,4290.13,23,2208.19,OEM
2024-04-08,Steel Bearing 6205,Components,South Korea,167.14,46,88.62,Direct Industrial
2024-04-08,Safety Sensor Array,Automation,USA,5251.02,28,2717.3,Distributor
2024-04-08,Hydraulic Cylinder HC-40,Hydraulics,China,5520.3,20,3613.41,OEM
2024-04-08,Gearbox Assembly GB-12,Motors,USA,5446.24,5,3349.8,Distributor
2024-04-09,Conveyor Belt Roller,Components,USA,226.1,8,95.65,OEM
2024-04-09,PLC Controller Unit,Automation,USA,3719.07,4,1887.83,OEM
2024-04-09,Hydraulic Cylinder HC-40,Hydraulics,South Korea,8101.9,24,4238.33,Direct Industrial
2024-04-09,Pneumatic Valve V-200,Hydraulics,China,5515.18,37,2518.39,Distributor
2024-04-09,Safety Sensor Array,Automation,Poland,13214.57,68,6429.94,Distributor
2024-04-09,Safety Sensor Array,Automation,China,3256.94,18,1676.44,OEM
2024-04-10,Pneumatic Valve V-200,Hydraulics,China,1454.78,10,674.16,Direct Industrial
2024-04-10,Pneumatic Valve V-200,Hydraulics,Poland,5546.66,42,2878.2,Distributor
2024-04-10,Hydraulic Cylinder HC-40,Hydraulics,South Korea,2464.22,9,1615.97,Direct Industrial
2024-04-10,Steel Bearing 6205,Components,Germany,50.19,11,20.22,Distributor
2024-04-10,Gearbox Assembly GB-12,Motors,Mexico,8801.01,7,5055.1,Direct Industrial
2024-04-11,PLC Controller Unit,Automation,USA,7085.3,9,4173.0,OEM
